ID,Profit99,Online99,Age99,Inc99,Tenure99
14293,91,0,3,6,8.25
14294,245,0,7,5,8.66
14295,-64,0,7,2,38.08
14296,300,0,3,9,5.83
14297,-51,0,2,6,2.83
14298,7,0,4,6,3.75
14299,384,0,4,3,13.83
14300,-16,0,3,4,13.08
14301,534,0,2,7,3.16
14302,-29,0,2,3,2.33
14303,210,0,5,6,22.08
14304,-33,0,1,3,0.83
14305,14,0,5,7,1.58
14306,51,0,4,5,7.33
14307,-129,0,4,6,15.75
14308,-72,0,5,9,14.16
14309,-8,0,2,1,6.41
14310,1139,0,4,9,11.33
14311,-64,0,5,3,4
14312,-31,0,2,1,1.33
14313,-121,0,3,9,15.25
14314,481,0,6,6,2.83
14315,-100,0,3,9,17.33
14316,13,0,4,5,20.91
14317,0,1,1,6,5.58
14318,74,0,3,1,1.66
14319,82,0,5,5,6
14320,51,0,5,3,1.33
14321,-9,0,5,4,2.58
14322,401,0,6,3,29.25
14323,-34,0,3,9,18.75
14324,-19,1,4,5,2.83
14325,37,0,5,7,31.33
14326,2,0,2,5,6.16
14327,32,0,2,7,5.83
14328,-143,0,5,7,6.75
14329,55,0,4,4,28.5
14330,113,0,4,4,11
14331,13,0,6,3,27.5
14332,444,0,5,6,20.75
14333,-99,0,2,2,4.5
14334,11,0,2,1,5.41
14335,-83,1,5,5,4.91
14336,103,0,6,4,7.08
14337,338,1,4,7,4.66
14338,175,0,4,6,11
14339,-76,0,5,9,3.75
14340,-39,0,3,9,11.75
14341,526,0,4,8,18.66
14342,-2,0,7,1,22.91
14343,408,0,4,6,22.08
14344,39,0,2,5,10.5
14345,115,1,2,2,5.41
14346,355,0,4,6,22.58
14347,-38,1,5,6,1
14348,222,0,3,7,8.08
14349,169,0,7,3,10.83
14350,53,1,5,7,16.5
14351,2,0,5,9,12.5
14352,111,0,2,6,4.5
14353,398,0,4,4,24.25
14354,-38,0,6,5,4.83
14355,-62,0,3,2,16.25
14356,393,0,3,6,17.5
14357,143,0,3,2,20.25
14358,-22,1,2,6,5.41
14359,55,0,6,6,4
14360,277,0,3,6,18.33
14361,998,0,5,6,3.33
14362,282,0,6,5,7.83
14363,131,0,7,4,3.75
14364,185,1,4,9,10.33
14365,138,0,4,6,4.75
14366,825,0,6,3,31.75
14367,649,0,2,8,4.83
14368,-6,0,3,3,4.25
14369,-82,0,3,4,6.58
14370,31,1,2,9,4.41
14371,241,0,4,9,4.08
14372,1580,0,5,5,18.58
14373,101,0,3,6,8.66
14374,-2,0,4,5,10.58
14375,730,0,3,7,14.08
14376,-39,0,2,7,6.91
14377,-53,0,3,6,6.08
14378,-48,0,4,8,13.75
14379,719,0,5,9,13.25
14380,843,0,7,6,33.83
14381,-81,0,2,4,7
14382,-28,0,3,6,12.33
14383,-2,0,2,3,16.91
14384,169,0,3,9,5.91
14385,-45,0,7,7,5.41
14386,329,0,4,7,3.91
14387,17,0,4,4,19.16
14388,-109,1,4,9,6.83
14389,173,1,4,8,5
14390,525,0,7,2,26
14391,-49,0,2,6,4
14392,-50,0,4,3,24.66
14393,211,0,7,4,15.66
14394,-54,0,2,7,14.75
14395,385,0,6,5,37.66
14396,480,0,4,1,5.75
14397,-85,1,1,7,3.08
14398,88,0,7,6,11.41
14399,96,0,4,6,25.16
14400,217,0,4,6,10.83
14401,135,0,6,6,20.16
14402,132,0,4,6,2.5
14403,197,0,2,5,4.16
14404,-125,0,4,5,11.83
14405,292,0,3,7,5.5
14406,1517,0,3,6,16.16
14407,-45,0,2,3,13
14408,485,0,3,6,2.08
14409,17,0,5,9,3.16
14410,164,1,3,7,15.75
14411,272,0,7,4,19.41
14412,327,0,4,7,23.75
14413,208,1,4,6,7.75
14414,10,0,4,7,3.83
14415,245,0,2,6,4
14416,-58,0,5,2,4.83
14417,360,0,3,6,5.66
14418,-162,0,3,6,9.41
14419,66,0,2,6,18.5
14420,988,1,3,7,6.08
14421,498,1,2,3,7.83
14422,28,0,2,6,5.83
14423,152,0,2,9,2.83
14424,-124,0,5,6,34.25
14425,3,1,4,1,1.16
14426,-205,0,5,8,4.16
14427,642,0,7,6,19.33
14428,195,0,2,9,6.75
14429,34,0,7,6,10.91
14430,31,0,3,6,7.58
14431,7,0,2,9,8.58
14432,79,0,4,8,16.58
14433,300,0,6,1,11.58
14434,-44,0,4,6,12.25
14435,-63,1,7,1,5.66
14436,-38,0,4,8,7.25
14437,305,0,6,7,13.08
14438,-73,0,2,6,3.33
14439,-6,1,4,8,7.91
14440,-10,0,4,3,3.91
14441,13,0,3,6,17.91
14442,-50,0,3,6,8.75
14443,5,0,5,6,25.33
14444,291,0,5,9,1.83
14445,124,0,5,4,6.25
14446,-83,0,4,8,15.75
14447,-9,0,2,3,0.75
14448,-48,0,2,4,3.75
14449,-27,0,2,4,7.41
14450,-106,0,4,6,2.58
14451,-3,0,4,6,13.58
14452,-1,0,2,3,7.58
14453,-44,0,4,3,5.91
14454,180,0,6,6,31.33
14455,161,0,6,4,40.58
14456,240,0,3,6,4.83
14457,596,1,5,9,10.66
14458,506,0,7,2,22.08
14459,44,0,4,6,11.75
14460,609,1,4,7,26.58
14461,-9,0,3,5,1.5
14462,299,0,6,1,35.08
14463,72,0,5,1,9.66
14464,-6,1,2,3,0.25
14465,-17,0,2,3,4.91
14466,-16,1,5,6,8.83
14467,-75,0,3,8,3.41
14468,167,1,5,4,12.16
14469,-128,0,2,6,7.33
14470,306,0,6,7,11.83
14471,55,0,3,6,5.25
14472,-21,0,3,5,14.25
14473,12,0,5,9,23.66
14474,12,0,7,9,19.16
14475,-13,0,6,8,5.5
14476,-14,0,1,6,6.91
14477,238,0,2,4,2.33
14478,671,0,4,9,6.25
14479,14,1,2,3,3.75
14480,-12,0,6,6,5.33
14481,46,0,6,4,10.66
14482,-18,0,6,5,12.33
14483,101,0,3,3,14.83
14484,93,0,3,6,2.5
14485,26,0,3,7,6.91
14486,112,0,5,4,15.83
14487,-105,0,5,1,23.83
14488,56,0,5,8,6.91
14489,28,1,1,3,3.16
14490,-119,0,5,9,18
14491,-85,0,2,7,7.16
14492,38,0,3,9,16.5
14493,-3,0,4,7,3.25
14494,121,0,4,8,6.08
14495,124,0,6,4,22.41
14496,74,0,7,1,21.83
14497,40,0,2,8,1.16
14498,63,0,4,4,6.66
14499,44,0,5,9,27.25
14500,-119,0,6,9,23.16
14501,-55,0,4,6,19.75
14502,-48,0,4,8,4.08
14503,-9,0,3,6,2.5
14504,-110,0,4,6,26.41
14505,26,0,2,3,4.58
14506,2,0,2,8,11.83
14507,520,0,7,6,27.41
14508,339,1,5,9,1.5
14509,-124,1,4,7,18.41
14510,111,0,6,6,21.75
14511,49,0,2,5,7.16
14512,539,1,2,8,19.5
14513,-21,0,4,8,4.08
14514,201,0,3,6,11.66
14515,-9,1,3,6,21.41
14516,8,0,4,1,9.33
14517,279,1,7,3,17.33
14518,59,1,3,6,11.83
14519,116,0,3,9,5
14520,-4,0,4,4,7.16
14521,-20,0,3,4,1.58
14522,107,0,5,7,33.75
14523,69,0,4,7,22.75
14524,-128,0,7,8,40.33
14525,3,0,3,3,9.16
14526,660,0,5,4,34.25
14527,121,1,3,9,9.08
14528,180,0,2,2,6.25
14529,443,0,5,7,2.66
14530,-43,0,4,5,7
14531,528,0,7,4,30.33
14532,30,0,4,7,17.41
14533,22,1,4,7,5.91
14534,-27,0,6,5,36.66
14535,48,0,2,3,10.75
14536,212,0,3,3,10.83
14537,-127,0,5,5,10.83
14538,9,1,3,4,10.58
14539,212,1,2,7,1.16
14540,305,0,2,9,1.83
14541,-68,0,5,5,19.83
14542,-44,0,3,6,9.08
14543,922,0,5,5,8.33
14544,-3,0,4,1,3.08
14545,-95,0,4,6,15.16
14546,107,0,5,3,33.83
14547,104,0,4,6,7.91
14548,-28,0,3,3,6.66
14549,48,0,5,9,16.83
14550,1773,0,5,6,3.75
14551,249,0,4,9,17.83
14552,40,0,3,6,13.5
14553,-78,0,2,9,14.66
14554,435,1,3,6,2.25
14555,58,1,2,7,7.5
14556,538,0,7,4,5.75
14557,2,0,7,1,22.08
14558,32,0,5,4,22.08
14559,-90,0,5,6,27.16
14560,-17,0,5,4,5.58
14561,6,0,3,3,7.33
14562,441,0,7,9,4.66
14563,144,0,3,6,8.91
14564,-3,0,4,4,2.16
14565,297,0,3,6,7.91
14566,-109,0,2,1,10.58
14567,1007,0,4,9,11
14568,289,0,6,5,39.16
14569,85,0,3,9,10.66
14570,554,0,4,6,5.41
14571,518,0,4,9,9.08
14572,-29,0,3,1,5.75
14573,11,1,5,9,8.58
14574,1078,0,5,1,30.08
14575,-176,0,3,5,13.5
14576,162,0,5,6,11.16
14577,13,0,6,6,2.58
14578,-84,0,3,6,2.58
14579,696,0,2,6,15.5
14580,209,1,2,9,0.5
14581,148,1,5,1,12.66
14582,40,0,3,7,2.58
14583,-96,0,7,1,2.58
14584,-36,0,4,9,1
14585,-7,0,2,6,4.5
14586,-195,1,4,1,7.58
14587,877,0,5,5,31.08
14588,-50,0,5,6,3.91
14589,283,0,2,9,7.33
14590,12,0,3,3,21.5
14591,-6,0,4,9,3.5
14592,359,0,2,7,11.66
14593,293,0,3,9,8.33
14594,145,1,7,7,9.91
14595,-33,0,7,5,8.33
14596,465,0,7,9,13.91
14597,287,0,7,7,9.41
14598,170,0,2,6,2.41
14599,-100,0,7,3,5.41
14600,0,0,5,5,3.75
14601,0,0,6,3,29.75
14602,-66,0,7,1,24.25
14603,87,0,7,2,26.16
14604,-146,0,2,7,7.41
14605,144,0,7,3,3.25
14606,290,0,4,7,18.58
14607,-19,0,4,1,25.5
14608,-16,0,1,1,1.58
14609,706,0,6,6,31.16
14610,459,0,6,5,36.5
14611,503,0,5,8,2.91
14612,-33,0,4,5,4.66
14613,-166,0,7,3,7
14614,166,0,6,2,35.58
14615,-25,1,4,6,4.33
14616,291,0,7,9,15.91
14617,-25,0,3,1,4.66
14618,170,0,5,6,27.66
14619,16,1,4,5,7.58
14620,613,1,4,9,25.75
14621,-29,0,2,6,6.16
14622,233,0,2,6,1
14623,88,0,4,6,19.66
14624,1298,0,2,7,3.41
14625,501,1,2,3,9.41
14626,991,0,7,7,28.41
14627,23,0,3,1,11
14628,-133,0,7,5,12.41
14629,33,0,2,7,3.91
14630,13,0,4,7,3
14631,224,0,5,6,11.16
14632,68,0,3,6,2.66
14633,-19,1,2,9,3.75
14634,142,0,4,6,21.33
14635,475,1,2,4,15.66
14636,156,0,6,9,31.5
14637,554,0,3,7,9.41
14638,-46,0,5,3,1.41
14639,68,0,7,2,3.41
14640,111,0,6,4,10.08
14641,-64,0,2,6,6.91
14642,-1,0,2,7,10.66
14643,-109,0,1,3,4.33
14644,645,0,4,7,19.33
14645,-24,0,6,6,21.5
14646,-6,0,6,2,14
14647,347,0,7,2,29.58
14648,273,1,3,8,5.33
14649,-3,0,4,1,9.75
14650,141,0,3,8,9.5
14651,84,0,4,9,10.25
14652,108,0,5,7,31.5
14653,284,0,4,5,16.66
14654,94,0,4,4,0.58
14655,281,0,4,3,8.33
14656,-108,1,2,3,2.83
14657,155,0,5,9,6.91
14658,37,0,5,7,4.66
14659,564,0,6,6,30.08
14660,-77,1,3,8,7.58
14661,-9,0,1,1,1.75
14662,109,0,2,4,9.58
14663,-69,1,2,4,2
14664,-24,0,4,6,6.16
14665,-58,0,6,6,30.83
14666,554,0,5,9,4.41
14667,-4,0,4,6,19.16
14668,10,0,3,4,1.08
14669,-2,0,4,5,6
14670,17,0,4,8,2.41
14671,163,0,2,6,7.83
14672,197,0,3,3,4.5
14673,413,0,3,1,1.41
14674,45,0,4,5,16.5
14675,-136,0,3,9,13.66
14676,129,1,3,4,7.25
14677,189,0,4,7,16.33
14678,336,0,7,7,17.83
14679,4,0,3,7,2.83
14680,-158,0,3,6,4.33
14681,409,0,7,6,34.33
14682,-7,0,3,3,2.25
14683,-62,0,5,6,3.83
14684,-100,0,6,6,31.58
14685,-24,1,5,9,6.5
14686,167,0,1,1,2.41
14687,-49,0,1,6,0.58
14688,26,0,2,3,2.66
14689,290,0,4,6,2.5
14690,1290,0,5,9,30.58
14691,-4,0,6,1,5.16
14692,-44,0,2,3,9.25
14693,384,0,2,1,5.25
14694,40,0,3,6,8.91
14695,-34,0,4,6,3.16
14696,53,0,6,9,26.91
14697,-22,0,1,7,2.91
14698,134,0,2,3,4
14699,-17,0,6,5,12.08
14700,-96,0,5,6,22.58
14701,-64,1,3,8,1.91
14702,691,0,7,6,24.16
14703,-54,0,6,3,1
14704,258,0,6,6,15.58
14705,-29,0,4,4,0.25
14706,145,0,4,6,7
14707,379,0,7,3,16.08
14708,-59,0,4,9,2.08
14709,249,0,4,4,23.41
14710,630,1,4,9,15.75
14711,216,0,7,1,0.66
14712,183,0,7,7,27.66
14713,-47,0,5,6,24.41
14714,558,0,3,5,10.33
14715,170,0,6,3,15.66
14716,-93,0,2,3,1.58
14717,107,1,3,7,6.5
14718,-71,0,5,3,11.83
14719,-53,0,3,6,3.33
14720,715,0,6,3,12.33
14721,-94,0,3,3,8.16
14722,-189,0,6,6,13.25
14723,112,1,6,4,4.58
14724,521,0,6,2,15.58
14725,-52,0,4,9,11.66
14726,2,1,5,6,4.08
14727,611,0,3,9,13.66
14728,417,0,5,7,14.41
14729,269,0,7,6,13.16
14730,-39,0,4,6,16.16
14731,-58,0,2,5,1.91
14732,7,0,1,6,1.83
14733,14,0,4,8,16.08
14734,-31,0,6,3,0.58
14735,76,0,3,6,1.41
14736,-100,0,6,7,3.83
14737,673,0,4,9,7.41
14738,-178,1,2,6,5.91
14739,280,0,3,6,2.58
14740,127,0,2,9,3.66
14741,120,0,3,4,8
14742,205,1,4,7,7.41
14743,-11,1,4,7,17.16
14744,446,0,6,9,4.91
14745,74,0,4,6,6.25
14746,122,0,3,6,10.66
14747,234,0,4,7,5.5
14748,4,1,2,3,6.16
14749,-1,0,3,1,1.58
14750,-31,0,2,4,12.83
14751,347,0,4,3,14.66
14752,-121,0,3,8,22.16
14753,65,0,7,4,2.75
14754,148,1,3,6,4.75
14755,61,0,4,5,16.66
14756,-31,0,4,6,11.58
14757,-83,0,2,4,4.25
14758,150,0,3,9,18.08
14759,-36,0,2,1,7.25
14760,-58,0,2,5,2.16
14761,129,0,7,3,22.08
14762,-127,0,5,8,17.66
14763,248,1,2,7,7.33
14764,149,0,3,8,9.75
14765,40,0,2,6,3.91
14766,-36,0,2,6,0.66
14767,91,0,5,2,20.83
14768,-112,0,5,7,5.25
14769,-147,0,2,8,6.83
14770,-2,0,4,6,6.75
14771,2,0,4,3,9.66
14772,-70,0,5,5,25.66
14773,73,0,7,6,26.75
14774,223,0,2,6,6.41
14775,594,1,2,9,9.33
14776,613,0,6,8,28.16
14777,-63,0,3,6,5.66
14778,51,0,5,5,22.25
14779,-58,0,4,4,14.58
14780,-40,0,3,1,1.33
14781,86,0,7,1,15.33
14782,216,0,4,6,7.58
14783,89,0,6,5,11.08
14784,-43,0,3,8,6
14785,0,0,5,7,3.41
14786,-19,0,1,3,4.5
14787,0,0,4,9,1.58
14788,30,1,2,2,14.5
14789,-98,0,1,6,22.33
14790,-102,0,6,1,17.33
14791,-19,0,2,1,0.66
14792,134,1,5,4,11.66
14793,-22,0,2,3,2.16
14794,-71,0,4,1,21.41
14795,189,0,7,3,11.5
14796,82,0,7,5,9.41
14797,-22,0,5,5,29.91
14798,4,0,4,7,1.33
14799,99,0,5,7,14
14800,186,0,3,7,6.58
14801,-96,0,3,6,1.08
14802,148,0,3,7,9.91
14803,-79,0,3,6,7.08
14804,247,0,3,7,9.08
14805,-34,0,1,1,0.41
14806,547,0,2,9,5.91
14807,2,0,2,7,7.33
14808,1061,0,7,8,19.66
14809,-7,0,2,3,4.41
14810,-19,0,7,3,20.5
14811,-7,0,7,3,15
14812,9,0,7,9,20.75
14813,118,0,4,6,7.41
14814,-35,0,3,9,6.25
14815,-29,1,4,6,13.08
14816,67,0,7,1,26.91
14817,-38,0,4,7,7.33
14818,-36,0,6,3,0.83
14819,24,0,2,4,5.08
14820,-5,0,3,2,7.83
14821,50,0,3,9,5.83
14822,-30,0,3,6,1.66
14823,-68,0,5,8,3.33
14824,-21,0,7,3,17.16
14825,203,0,4,4,3.66
14826,409,0,3,9,14.41
14827,161,0,7,5,22.5
14828,140,0,4,6,25.41
14829,286,0,4,9,11.66
14830,140,0,3,4,3
14831,79,1,3,1,5.91
14832,306,0,4,6,18.91
14833,4,0,2,7,10.66
14834,42,0,5,6,17.58
14835,477,0,5,9,20.41
14836,-29,0,5,2,2.91
14837,-18,0,6,2,24.25
14838,84,0,3,6,3.58
14839,570,0,7,5,13.08
14840,208,0,4,7,17.33
14841,211,0,6,6,38.16
14842,-41,0,4,8,15.41
14843,-35,0,4,7,23.5
14844,800,0,3,9,11.91
14845,-16,0,7,8,9
14846,316,0,4,8,26.41
14847,101,1,2,4,7.16
14848,-4,0,3,6,1.75
14849,-19,0,4,9,13.25
14850,500,0,3,7,14.16
14851,-65,0,2,1,3.83
14852,-19,0,2,1,4.25
14853,-31,0,3,2,7.33
14854,16,0,3,5,3.58
14855,1001,0,3,9,6.33
14856,740,0,6,8,18.91
14857,481,0,3,9,7.41
14858,184,0,7,2,1
14859,81,0,3,6,5.66
14860,30,0,3,7,6.33
14861,-6,0,4,7,3.66
14862,144,0,4,6,10.41
14863,62,0,2,1,2.5
14864,-154,0,7,4,12.08
14865,-18,0,2,2,3.66
14866,27,0,7,3,28.75
14867,-20,1,2,4,9.58
14868,-26,0,3,9,7.75
14869,0,0,7,1,10.16
14870,-36,0,3,6,4.75
14871,270,0,4,8,2.41
14872,78,0,5,7,20.41
14873,-49,0,5,6,6.83
14874,188,0,5,6,8.5
14875,639,0,5,9,21.83
14876,144,0,5,6,13.41
14877,-38,1,1,5,2.58
14878,-72,0,5,5,10.5
14879,-61,0,2,1,11.83
14880,-165,0,4,9,9.16
14881,-159,1,3,6,7.83
14882,-36,1,6,4,11.58
14883,0,1,4,9,14.83
14884,18,0,5,9,23.08
14885,356,1,4,7,5.91
14886,-15,0,4,7,9.75
14887,293,0,5,2,7.75
14888,206,0,6,7,4.33
14889,196,0,5,7,18.41
14890,-17,1,3,7,5
14891,-12,0,2,7,2.91
14892,1431,0,6,4,19.16
14893,-54,0,5,1,5.25
14894,-23,0,4,7,8.83
14895,-32,0,3,4,18.66
14896,28,0,5,5,11.83
14897,-22,0,3,1,4.83
14898,579,0,7,8,34.5
14899,310,0,5,3,2.91
14900,133,1,4,7,12.83
14901,-90,0,3,3,12.08
14902,68,0,3,3,10.16
14903,41,0,4,6,26.66
14904,82,0,6,6,15.5
14905,17,0,3,9,7.41
14906,452,1,2,7,2.66
14907,-8,0,4,6,2.66
14908,-64,1,2,3,2.75
14909,-95,1,2,1,4.25
14910,593,0,6,8,23.25
14911,-51,0,2,1,2.58
14912,24,0,4,6,7.33
14913,26,1,5,9,7.25
14914,128,1,4,8,7.58
14915,60,0,6,3,6.5
14916,500,0,7,3,2.41
14917,-99,0,2,1,25.83
14918,0,0,4,2,16.33
14919,331,0,4,9,16
14920,-39,0,2,8,2.66
14921,-68,0,3,7,4.5
14922,363,0,4,7,2.58
14923,-30,0,2,8,5.75
14924,-7,0,2,6,5.91
14925,-3,1,2,8,4.75
14926,96,0,6,6,5.5
14927,-182,0,6,4,13.08
14928,143,0,3,4,20.41
14929,122,1,4,2,5.66
14930,-6,1,4,6,6.5
14931,27,0,2,1,4.25
14932,90,0,5,5,31.66
14933,-46,0,4,7,13.33
14934,-34,0,2,6,3
14935,-106,0,6,8,28.41
14936,-19,0,7,5,0.41
14937,-18,0,2,7,2.08
14938,212,0,7,4,24.25
14939,590,0,7,4,8.33
14940,275,0,3,9,10.58
14941,64,0,2,3,10
14942,-100,0,3,1,4.83
14943,143,0,6,5,20.5
14944,646,0,3,6,23.5
14945,-190,0,5,9,7.25
14946,-6,0,2,4,5
14947,3,0,3,6,2.58
14948,-24,0,4,5,0.33
14949,392,0,3,9,9.91
14950,-67,0,4,6,21.66
14951,348,0,7,1,13
14952,-7,0,3,1,3
14953,0,0,4,6,15.16
14954,-42,0,3,5,14.91
14955,2,0,3,1,32.75
14956,575,0,5,9,36
14957,-62,0,3,5,4.33
14958,10,0,3,3,1.91
14959,-102,0,4,6,23.83
14960,140,0,6,3,6.91
14961,1016,0,7,3,16
14962,-9,0,2,8,2.5
14963,245,0,7,2,17.41
14964,1224,0,3,6,1.33
14965,24,0,4,6,23.41
14966,-51,0,4,2,24.58
14967,-32,1,4,7,3.08
14968,81,0,3,6,7.83
14969,38,1,1,3,2.66
14970,-165,0,5,4,4.75
14971,-43,0,6,6,1.91
14972,88,1,3,9,4.16
14973,142,0,5,5,15.08
14974,-141,1,3,6,5.75
14975,-133,0,6,6,28.33
14976,293,0,3,6,22.83
14977,187,0,7,1,12.08
14978,-40,0,3,7,3.66
14979,-15,0,4,6,1.25
14980,-58,0,4,7,0.5
14981,-23,0,3,6,18.08
14982,2,0,3,6,10.08
14983,195,0,2,1,2.91
14984,28,0,7,2,15.66
14985,163,0,2,7,1.75
14986,820,0,5,7,37.83
14987,-161,0,6,4,19.58
14988,-31,1,3,6,4.41
14989,47,0,5,3,3.58
14990,291,0,4,9,17.83
14991,-44,0,3,4,5.91
14992,439,0,7,4,29.25
14993,49,0,4,7,6.5
14994,643,0,4,6,16.33
14995,14,0,7,7,31.08
14996,685,0,5,8,30.08
14997,-65,0,2,3,1.75
14998,-3,0,3,3,3.16
14999,-197,0,6,4,19.25
15000,468,0,7,4,18.5
15001,59,0,4,5,14.16
15002,-164,0,2,1,9.41
15003,12,0,5,7,23.91
15004,223,0,4,5,21
15005,716,0,6,6,25.5
15006,-2,0,2,3,6
15007,-47,0,3,5,8.33
15008,273,0,6,6,9.5
15009,-54,0,1,7,0.25
15010,13,0,4,6,0.33
15011,288,0,2,9,18.58
15012,120,0,4,9,5.41
15013,575,0,7,3,21.08
15014,-29,0,5,7,0.75
15015,15,0,4,9,16.75
15016,-99,0,4,9,25.41
15017,-30,0,2,7,5.83
15018,-70,0,2,5,6.75
15019,272,1,4,7,2.5
15020,28,0,2,3,1.16
15021,-11,0,3,3,6.5
15022,-62,0,5,7,10.75
15023,14,0,7,6,8.58
15024,988,0,3,7,11.33
15025,-13,0,4,6,16.91
15026,-2,1,4,6,13.75
15027,-60,0,4,6,7.91
15028,0,0,4,4,0.33
15029,-118,0,7,3,34
15030,-2,0,6,4,22.08
15031,582,0,7,1,11
15032,-32,0,3,6,6.83
15033,21,0,1,5,7.5
15034,144,0,4,7,6.83
15035,374,0,7,7,30.08
15036,-84,0,6,4,22.83
15037,-12,0,4,5,22.41
15038,23,0,3,5,5.5
15039,-61,1,5,6,8.16
15040,-15,0,4,9,15.83
15041,-104,0,2,3,0.91
15042,641,0,5,7,16.5
15043,-82,0,5,6,18.5
15044,-31,0,6,3,4.41
15045,64,0,5,3,11.58
15046,26,0,7,9,26.91
15047,3,0,3,6,4.33
15048,473,0,6,1,19.08
15049,0,0,4,7,8.25
15050,68,0,6,6,3.08
15051,-111,1,4,5,19.16
15052,353,0,4,6,13.33
15053,345,0,5,3,6.58
15054,3,0,7,2,21.33
15055,-191,0,1,6,7.33
15056,962,0,3,7,10.91
15057,-42,0,3,5,5.5
15058,402,1,3,7,9.91
15059,-126,0,3,5,10.75
15060,354,1,2,7,5.41
15061,-67,0,4,7,6.58
15062,117,0,4,6,8.41
15063,31,0,4,5,6.08
15064,26,0,3,7,14.08
15065,-117,0,3,6,8.16
15066,479,0,7,1,19.41
15067,82,0,4,8,6.75
15068,-68,0,3,6,11.08
15069,37,0,7,6,15.66
15070,-26,0,3,1,2.91
15071,461,0,3,9,2
15072,-58,0,5,4,5.25
15073,75,0,2,2,1.16
15074,-66,0,3,8,20.33
15075,1674,0,4,7,18.41
15076,82,0,6,9,19.08
15077,893,0,7,3,22.08
15078,-163,0,1,1,4.83
15079,251,0,4,6,3.08
15080,-24,1,3,6,11.75
15081,-78,1,1,6,4.75
15082,-54,0,2,3,4.66
15083,-56,0,6,4,5.83
15084,-87,0,5,6,25.58
15085,-24,0,2,1,3.5
15086,4,0,7,7,2.33
15087,419,0,3,8,12.66
15088,15,0,7,4,7.58
15089,48,0,2,4,10.66
15090,62,0,6,3,9.33
15091,390,0,6,5,19.16
15092,-47,0,5,6,17
15093,-5,0,2,1,4.83
15094,257,0,7,2,22.08
15095,-40,0,2,5,7.83
15096,-27,0,5,4,5.5
15097,128,0,3,1,0.66
15098,-36,1,5,5,10.75
15099,-38,1,2,5,2.41
15100,514,0,4,3,7.91
15101,-48,0,3,5,3.25
15102,21,0,5,5,4.33
15103,-40,0,5,9,9.83
15104,34,0,7,7,26.75
15105,-27,1,3,6,3.75
15106,-46,0,4,8,8.5
15107,6,0,7,4,31.91
15108,143,0,7,2,0.5
15109,1,0,3,3,4.66
15110,47,0,2,6,6.91
15111,-5,0,6,5,9.91
15112,-62,1,3,6,7.08
15113,-165,0,1,1,21.41
15114,-101,0,5,6,26.5
15115,-10,0,7,1,5.91
15116,40,0,4,6,24
15117,118,0,5,5,4.58
15118,639,0,4,7,14.41
15119,165,0,3,7,1.66
15120,-150,0,3,9,17.33
15121,313,0,2,6,10.5
15122,-21,1,4,6,6
15123,-37,0,6,1,4
15124,-26,0,3,4,12.5
15125,505,0,7,3,27.08
15126,-28,0,2,7,4.16
15127,47,1,3,4,6.58
15128,67,0,5,9,13.75
15129,-9,0,2,1,1.66
15130,189,0,6,4,15.16
15131,-14,0,7,3,9.83
15132,-96,1,2,4,2.58
15133,52,0,6,7,10.33
15134,-53,0,4,6,7.41
15135,258,1,5,7,4.66
15136,-41,0,3,6,7.66
15137,711,1,5,6,3.16
15138,1887,0,6,9,35.33
15139,-130,1,5,3,20.83
15140,68,0,4,7,9.75
15141,163,0,6,6,23.25
15142,225,0,7,6,19
15143,-43,0,7,4,18.08
15144,-147,0,5,1,23.25
15145,336,0,2,3,11
15146,0,0,4,6,15.33
15147,-68,0,4,1,6.08
15148,793,0,4,9,9.41
15149,-156,0,3,9,14
15150,65,0,4,6,20.58
15151,10,0,4,4,2.58
15152,1261,0,3,9,8.91
15153,55,0,5,7,3.91
15154,-155,0,2,6,10.75
15155,82,0,3,7,5.41
15156,-1,0,2,7,6.5
15157,889,0,4,6,23.41
15158,381,1,6,4,15.66
15159,253,0,7,7,35.75
15160,8,0,4,6,22.33
15161,-9,0,2,1,2.25
15162,91,0,5,9,12.41
15163,96,1,4,6,11.83
15164,99,1,2,5,6.41
15165,284,0,4,9,15
15166,152,0,2,1,3
15167,-8,0,6,2,28.5
15168,25,0,6,6,4.58
15169,155,0,7,7,26
15170,165,0,4,6,3.83
15171,0,0,2,3,3.66
15172,-81,0,3,8,30.08
15173,296,0,5,9,19.41
15174,-187,0,2,2,15.16
15175,951,1,5,9,3.75
15176,-42,0,4,7,16.58
15177,-34,0,4,7,5
15178,594,0,6,1,1.66
15179,-13,0,4,9,15.08
15180,42,0,4,9,14.91
15181,183,0,6,8,7.91
15182,519,0,3,7,21.58
15183,560,0,7,4,23.08
15184,10,0,4,6,0.16
15185,-25,0,3,4,6.58
15186,-8,1,4,5,7.75
15187,-32,0,5,2,22.08
15188,488,1,3,8,13.83
15189,98,0,6,5,15.08
15190,-16,0,4,6,8.41
15191,41,0,2,4,2
15192,70,0,3,5,13.16
15193,18,0,7,5,20.41
15194,201,0,5,5,5.58
15195,-67,1,3,6,11.58
15196,-24,0,3,4,0.16
15197,-24,1,3,4,3.66
15198,-66,0,2,5,8.75
15199,-91,0,4,6,5.41
15200,-76,0,3,2,2.16
15201,-69,0,3,6,15.5
15202,-71,0,2,6,7.33
15203,-51,0,2,9,3.5
15204,-49,0,3,2,0.66
15205,1570,0,4,7,24.08
